"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
925,20,"RL",79,10240,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,6,1980,1980,"Gable","CompShg","Plywood","Plywood","BrkFace",157,"TA","Gd","CBlock","Fa","Po","Mn","ALQ",625,"GLQ",1061,0,1686,"GasA","TA","Y","SBrkr",1686,0,0,1686,1,0,2,0,3,1,"TA",7,"Typ",1,"Po","2Types","1980","RFn",2,612,"Po","Po","Y",384,131,0,0,0,0,"0","0","0",0,5,2006,"WD","Normal",207500
926,20,"RL",70.0499583680267,15611,"Pave","0","IR1","Lvl","AllPub","Corner","Gtl","NWAmes","Norm","Norm","1Fam","1Story",5,6,1977,1977,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Fa","Po","0","0",767,"GLQ",93,266,1126,"GasA","TA","Y","SBrkr",1126,0,0,1126,0,1,2,0,3,1,"Ex",6,"Typ",0,"0","2Types","1977","Fin",2,540,"Po","Po","Y",180,0,0,0,0,0,"0","0","0",0,3,2008,"WD","Abnorml",175000
927,60,"RL",93,11999,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2003,2004,"Hip","CompShg","VinylSd","VinylSd","BrkFace",340,"Gd","TA","PConc","Fa","Po","Mn","Rec",0,"Rec",0,1181,1181,"GasA","Ex","Y","SBrkr",1234,1140,0,2374,0,0,2,1,4,1,"Ex",10,"Typ",1,"Fa","Basment","2003","0",3,656,"Po","Po","Y",104,100,0,0,0,0,"0","0","0",0,5,2007,"WD","Normal",285000
928,60,"RL",70.0499583680267,9900,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Feedr","Norm","1Fam","2Story",7,5,1968,1968,"Gable","CompShg","MetalSd","MetalSd","BrkFace",342,"TA","TA","CBlock","Gd","Po","Mn","ALQ",552,"Rec",0,280,832,"GasA","Gd","Y","SBrkr",1098,880,0,1978,0,0,2,1,4,1,"TA",9,"Typ",1,"Fa","2Types","1968","Fin",2,486,"Po","Po","Y",0,43,0,0,0,0,"0","0","0",0,4,2008,"WD","Normal",176000
929,20,"RL",70.0499583680267,11838,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2001,2001,"Hip","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Fa","Po","0","Rec",0,"Rec",0,1753,1753,"GasA","Ex","Y","SBrkr",1788,0,0,1788,0,0,2,0,3,1,"Ex",7,"Typ",1,"Po","2Types","2001","Fin",2,522,"Po","Po","Y",202,151,0,0,0,0,"0","0","0",0,6,2009,"WD","Normal",236500
930,60,"RL",70.0499583680267,13006,"Pave","0","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,1997,1997,"Gable","CompShg","HdBoard","HdBoard","BrkFace",285,"TA","TA","PConc","Fa","Po","Mn","Rec",0,"Rec",0,964,964,"GasA","Gd","Y","SBrkr",993,1243,0,2236,0,0,2,1,4,1,"Gd",8,"Typ",1,"Po","Basment","1997","0",2,642,"Po","Po","Y",0,0,0,0,0,0,"0","0","0",0,11,2006,"WD","Normal",222000
931,20,"RL",73,8925,"Pave","0","IR1","HLS","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Fa","Po","0","BLQ",16,"Rec",0,1450,1466,"GasA","Ex","Y","SBrkr",1466,0,0,1466,0,0,2,0,3,1,"Gd",7,"Typ",0,"0","2Types","2007","0",3,610,"Po","Po","Y",100,18,0,0,0,0,"0","0","0",0,7,2009,"WD","Normal",201000
932,20,"RL",70,9100,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1965,1965,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","Gd","Po","Mn","ALQ",338,"LwQ",466,121,925,"GasA","Ex","Y","SBrkr",925,0,0,925,0,1,1,0,2,1,"TA",5,"Typ",0,"0","CarPort","1965","RFn",1,429,"Po","Po","Y",0,0,0,0,0,0,"0","GdPrv","0",0,7,2009,"WD","Normal",117500
933,20,"RL",84,11670,"Pave","0","IR1","Lvl","AllPub","Corner","Gtl","Somerst","RRNn","Norm","1Fam","1Story",9,5,2006,2006,"Hip","CompShg","VinylSd","ImStucc","Stone",302,"Ex","TA","PConc","0","Fa","Mn","Rec",0,"Rec",0,1905,1905,"GasA","Ex","Y","SBrkr",1905,0,0,1905,0,0,2,0,3,1,"Ex",8,"Typ",1,"Fa","2Types","2006","0",3,788,"Po","Po","Y",0,191,0,0,0,0,"0","0","0",0,3,2007,"WD","Normal",320000
934,20,"RL",63,8487,"Pave","0","Reg","Lvl","AllPub","FR2","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",210,"Gd","TA","PConc","Fa","Po","0","BLQ",20,"Rec",0,1480,1500,"GasA","Ex","Y","SBrkr",1500,0,0,1500,0,0,2,0,3,1,"Gd",6,"Typ",0,"0","2Types","2004","Fin",2,570,"Po","Po","Y",192,36,0,0,0,0,"0","0","0",0,8,2009,"WD","Normal",190000
935,20,"RL",313,27650,"Pave","0","IR2","HLS","AllPub","Inside","Mod","NAmes","PosA","Norm","1Fam","1Story",7,7,1960,2007,"Flat","Tar&Grv","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","Fa","Po","Av","BLQ",425,"Rec",0,160,585,"GasA","Ex","Y","SBrkr",2069,0,0,2069,1,0,2,0,4,1,"Gd",9,"Typ",1,"Fa","2Types","1960","Fin",2,505,"Po","Po","Y",0,0,0,0,0,0,"0","0","0",0,11,2008,"WD","Normal",242000
936,30,"RL",52,5825,"Pave","0","IR1","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",4,5,1926,1953,"Gable","CompShg","MetalSd","MetalSd","BrkFace",108,"TA","Gd","PConc","Ex","Po","Gd","Rec",0,"Rec",0,600,600,"GasA","Gd","Y","SBrkr",747,0,0,747,0,0,1,0,1,1,"TA",5,"Typ",0,"0","CarPort","1953","RFn",2,528,"Po","Po","Y",0,0,32,0,0,0,"0","0","0",0,6,2006,"WD","Normal",79900
937,20,"RL",67,10083,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Fa","Po","Mn","BLQ",833,"Rec",0,343,1176,"GasA","Ex","Y","SBrkr",1200,0,0,1200,1,0,2,0,2,1,"Gd",5,"Typ",0,"0","2Types","2003","Fin",2,555,"Po","Po","Y",0,41,0,0,0,0,"0","0","0",0,8,2009,"WD","Normal",184900
938,60,"RL",75,9675,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Fa","Po","Gd","BLQ",341,"Rec",0,772,1113,"GasA","Ex","Y","SBrkr",1113,858,0,1971,0,0,2,1,3,1,"Gd",8,"Typ",1,"Fa","2Types","2005","Fin",2,689,"Po","Po","Y",0,48,0,0,0,0,"0","0","0",0,2,2009,"WD","Normal",253000
939,60,"RL",73,8760,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Fa","Fa","Gd","BLQ",464,"Rec",0,927,1391,"GasA","Ex","Y","SBrkr",1391,571,0,1962,0,0,2,1,3,1,"Gd",7,"Typ",0,"0","2Types","2006","Fin",3,868,"Po","Po","Y",0,90,0,0,0,0,"0","0","0",0,8,2006,"New","Partial",239799
940,70,"RL",70.0499583680267,24090,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","ClearCr","Norm","Norm","1Fam","2Story",7,7,1940,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","Gd","Po","Gd","Rec",0,"Rec",0,1032,1032,"GasA","Ex","Y","SBrkr",1207,1196,0,2403,0,0,2,0,4,1,"TA",10,"Typ",2,"Po","2Types","1940","RFn",1,349,"Po","Po","Y",56,0,318,0,0,0,"0","0","0",0,6,2010,"COD","Normal",244400
941,90,"RL",55,12640,"Pave","0","IR1","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","Duplex","1Story",6,5,1976,1976,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","Po","Av","LwQ",936,"GLQ",396,396,1728,"GasA","TA","Y","SBrkr",1728,0,0,1728,0,0,2,0,4,2,"TA",8,"Typ",0,"0","2Types","1976","RFn",2,574,"Po","Po","Y",40,0,0,0,0,0,"0","0","0",0,7,2006,"WD","Normal",150900
942,60,"RL",70.0499583680267,8755,"Pave","0","IR1","Lvl","AllPub","FR2","Gtl","Gilbert","RRNn","Norm","1Fam","2Story",7,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace",298,"Gd","TA","PConc","Fa","Po","Mn","0",772,"Rec",0,220,992,"GasA","Ex","Y","SBrkr",1022,1038,0,2060,1,0,2,1,3,1,"Gd",8,"Typ",1,"Po","Basment","1999","Fin",2,390,"Po","Po","Y",0,0,0,168,0,0,"0","0","0",0,6,2009,"WD","Normal",214000
943,90,"RL",42,7711,"Pave","0","IR1","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","Duplex","1Story",4,3,1977,1977,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","Fa","Po","Av","BLQ",1440,"Rec",0,0,1440,"GasA","TA","Y","SBrkr",1440,0,0,1440,2,0,2,0,4,2,"TA",8,"Typ",0,"0","0","1980","0",0,0,"0","0","N",321,0,0,0,0,0,"0","0","0",0,8,2007,"Oth","Abnorml",150000
944,90,"RL",100,25000,"Pave","0","Reg","Low","AllPub","Inside","Gtl","Mitchel","Norm","Norm","Duplex","1Story",5,4,1967,1967,"Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock","Gd","Po","0","Rec",0,"Rec",0,1632,1632,"GasA","TA","Y","SBrkr",1632,0,0,1632,0,0,2,0,4,2,"TA",8,"Typ",0,"0","2Types","1967","RFn",2,576,"Po","Po","P",0,0,0,0,0,0,"0","0","0",0,6,2007,"WD","Normal",143000
945,20,"RL",70.0499583680267,14375,"Pave","0","IR1","Lvl","NoSeWa","CulDSac","Gtl","Timber","Norm","Norm","1Fam","SLvl",6,6,1958,1958,"Gable","CompShg","HdBoard","HdBoard","BrkFace",541,"TA","TA","CBlock","Gd","Po","Mn","BLQ",111,"LwQ",354,354,819,"GasA","Gd","Y","FuseA",1344,0,0,1344,0,1,1,0,3,1,"Gd",7,"Typ",1,"Fa","Attchd","1958","Fin",2,525,"Po","Po","Y",0,118,0,0,233,0,"0","0","0",0,1,2009,"COD","Abnorml",137500
946,50,"RM",98,8820,"Pave","0","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,6,1890,1996,"Hip","CompShg","VinylSd","VinylSd","None",0,"TA","TA","BrkTil","Gd","Po","Mn","GLQ",1088,"Rec",0,0,1088,"GasA","TA","Y","SBrkr",1188,561,120,1869,0,0,1,0,2,1,"TA",7,"Typ",0,"0","CarPort","1963","RFn",2,456,"Po","Po","Y",48,0,244,0,0,0,"0","MnPrv","0",0,9,2009,"WD","Normal",124900
947,80,"RL",70,8163,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",5,6,1959,1959,"Gable","CompShg","HdBoard","HdBoard","BrkFace",128,"TA","Gd","CBlock","Gd","Po","0","0",748,"ALQ",294,102,1144,"GasA","TA","Y","SBrkr",1144,0,0,1144,1,0,1,0,3,1,"TA",6,"Typ",1,"Po","2Types","1959","Fin",1,796,"Po","Po","Y",86,0,0,0,0,0,"0","0","0",0,3,2006,"WD","Normal",143000
948,20,"RL",85,14536,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,2002,2003,"Hip","CompShg","VinylSd","VinylSd","BrkFace",236,"Gd","TA","PConc","Fa","Po","0","BLQ",1300,"Rec",0,316,1616,"GasA","Ex","Y","SBrkr",1629,0,0,1629,1,0,2,0,3,1,"Gd",9,"Typ",1,"Fa","2Types","2002","0",3,808,"Po","Po","Y",0,252,0,0,0,0,"0","0","0",0,11,2007,"WD","Normal",270000
949,60,"RL",65,14006,"Pave","0","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",144,"Gd","TA","PConc","Fa","Po","0","Rec",0,"Rec",0,936,936,"GasA","Ex","Y","SBrkr",936,840,0,1776,0,0,2,1,3,1,"Gd",7,"Typ",1,"Po","2Types","2002","Fin",2,474,"Po","Po","Y",144,96,0,0,0,0,"0","0","0",0,2,2006,"WD","Normal",192500
950,20,"RL",78,9360,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,7,1972,2006,"Hip","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","Po","Mn","0",982,"Rec",0,179,1161,"GasA","TA","Y","SBrkr",1381,0,0,1381,1,0,1,1,3,1,"Gd",5,"Typ",1,"Po","2Types","1972","Fin",2,676,"Po","Po","Y",0,0,0,0,0,0,"0","0","0",0,3,2010,"WD","Normal",197500
951,20,"RL",60,7200,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,8,1950,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","Gd","Po","Mn","0",398,"ALQ",149,317,864,"GasA","Gd","Y","SBrkr",864,0,0,864,1,0,1,0,3,1,"Gd",5,"Typ",0,"0","CarPort","1980","Fin",2,720,"Po","Po","Y",194,0,0,0,0,0,"0","0","0",0,7,2007,"WD","Normal",129000
952,20,"RH",60,7800,"Pave","0","Reg","Lvl","AllPub","Corner","Gtl","SawyerW","Norm","Norm","1Fam","1Story",5,5,1965,1965,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","Gd","Po","Mn","ALQ",641,"Rec",0,187,828,"GasA","Gd","Y","SBrkr",965,0,0,965,1,0,1,0,3,1,"TA",6,"Typ",0,"0","CarPort","1979","RFn",1,300,"Po","Po","Y",421,0,0,0,0,0,"0","GdWo","0",0,7,2006,"WD","Abnorml",119900
953,85,"RL",60,7200,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","SFoyer",5,8,1972,2003,"Gable","CompShg","WdShing","HdBoard","None",0,"TA","Gd","CBlock","Fa","Po","0","BLQ",660,"Rec",0,108,768,"GasA","Gd","Y","SBrkr",768,0,0,768,0,1,1,0,2,1,"TA",5,"Typ",0,"0","CarPort","1974","0",1,396,"Po","Po","Y",192,0,0,0,0,0,"0","GdWo","0",0,4,2009,"WD","Normal",133900
954,60,"RL",70.0499583680267,11075,"Pave","0","IR1","Lvl","AllPub","Inside","Mod","Mitchel","Norm","Norm","1Fam","2Story",5,4,1969,1969,"Gable","CompShg","HdBoard","HdBoard","BrkFace",232,"TA","TA","CBlock","Gd","Po","0","0",562,"GLQ",193,29,784,"GasA","Ex","Y","SBrkr",1168,800,0,1968,0,1,2,1,4,1,"TA",7,"Min2",1,"Gd","2Types","1969","Fin",2,530,"Po","Po","Y",305,189,0,0,0,0,"0","GdWo","Othr",400,9,2008,"WD","Normal",172000
955,90,"RL",35,9400,"Pave","0","IR1","Lvl","AllPub","CulDSac","Gtl","Edwards","Norm","Norm","Duplex","SFoyer",6,5,1975,1975,"Flat","Tar&Grv","WdShing","Plywood","BrkFace",250,"TA","TA","CBlock","Fa","Fa","Av","BLQ",945,"Rec",0,0,945,"GasA","TA","Y","SBrkr",980,0,0,980,0,2,2,0,4,0,"TA",4,"Typ",0,"0","0","1980","0",0,0,"0","0","Y",0,0,0,0,0,0,"0","0","0",0,10,2006,"WD","AdjLand",127500
956,90,"RH",82,7136,"Pave","0","IR1","HLS","AllPub","Inside","Gtl","Crawfor","Norm","Norm","Duplex","2Story",6,6,1946,1950,"Gable","CompShg","MetalSd","MetalSd","BrkFace",423,"TA","TA","CBlock","Fa","Po","Mn","LwQ",484,"Rec",0,495,979,"GasA","TA","N","FuseF",979,979,0,1958,0,0,2,0,4,2,"TA",8,"Typ",0,"0","2Types","1946","RFn",2,492,"Po","Po","Y",0,0,0,0,0,0,"0","0","0",0,8,2007,"WD","Normal",145000
957,160,"RM",24,1300,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","Blueste","Norm","Norm","TwnhsE","2Story",6,6,1980,1980,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","Fa","Po","Mn","0",285,"Rec",0,276,561,"GasA","TA","Y","SBrkr",561,668,0,1229,0,0,1,1,2,1,"TA",5,"Typ",1,"Po","2Types","1980","0",2,462,"Po","Po","Y",150,0,0,0,0,0,"0","0","0",0,5,2009,"WD","Normal",124000
958,20,"RL",70,7420,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1962,1962,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","Gd","Po","Mn","LwQ",417,"Rec",0,640,1057,"GasA","TA","Y","SBrkr",1057,0,0,1057,0,0,1,0,3,1,"TA",6,"Typ",0,"0","CarPort","1977","0",2,576,"Po","Po","Y",0,0,0,0,0,0,"0","0","0",0,4,2007,"WD","Normal",132000
959,20,"RL",65,8450,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Fa","Po","Gd","BLQ",699,"Rec",0,638,1337,"GasA","Ex","Y","SBrkr",1337,0,0,1337,1,0,2,0,3,1,"Gd",6,"Typ",0,"0","2Types","2003","Fin",2,531,"Po","Po","Y",0,39,0,0,0,0,"0","0","0",0,10,2007,"WD","Normal",185000
960,160,"FV",24,2572,"Pave","0","Reg","Lvl","AllPub","FR2","Gtl","Somerst","Norm","Norm","Twnhs","2Story",7,5,1999,1999,"Hip","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Fa","Po","Mn","0",604,"Rec",0,92,696,"GasA","Ex","Y","SBrkr",696,720,0,1416,1,0,2,1,3,1,"Gd",6,"Typ",0,"0","CarPort","1999","RFn",2,484,"Po","Po","Y",0,44,0,0,0,0,"0","0","0",0,5,2010,"WD","Normal",155000
961,20,"RL",50,7207,"Pave","0","IR1","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",5,7,1958,2008,"Gable","CompShg","Wd Sdng","Plywood","None",0,"TA","Gd","CBlock","Gd","Po","Av","ALQ",696,"Rec",0,162,858,"GasA","Gd","Y","SBrkr",858,0,0,858,1,0,1,0,2,1,"TA",4,"Typ",0,"0","0","1980","0",0,0,"0","0","Y",117,0,0,0,0,0,"0","0","0",0,2,2010,"WD","Normal",116500
962,60,"RL",70.0499583680267,12227,"Pave","0","IR1","Lvl","AllPub","Corner","Gtl","NWAmes","PosN","Norm","1Fam","2Story",6,7,1977,1995,"Gable","CompShg","HdBoard","HdBoard","BrkFace",424,"TA","Gd","CBlock","Fa","Fa","Mn","0",896,"Rec",0,434,1330,"GasA","TA","Y","SBrkr",1542,1330,0,2872,1,0,2,1,4,1,"TA",11,"Typ",1,"Po","2Types","1977","0",2,619,"Po","Po","Y",550,282,0,0,0,0,"0","0","0",0,7,2008,"WD","Normal",272000
963,160,"RL",24,2308,"Pave","0","Reg","Lvl","AllPub","Corner","Gtl","NPkVill","Norm","Norm","TwnhsE","2Story",6,6,1976,1976,"Gable","CompShg","Plywood","Brk Cmn","None",0,"TA","TA","CBlock","Fa","Po","Mn","0",556,"Rec",0,248,804,"GasA","TA","Y","SBrkr",804,744,0,1548,1,0,2,1,3,1,"Gd",7,"Typ",1,"Po","CarPort","1976","RFn",2,440,"Po","Po","Y",48,0,0,0,0,0,"0","0","0",0,7,2007,"WD","Normal",155000
964,20,"RL",122,11923,"Pave","0","IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",9,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","0","Po","Mn","Rec",0,"Rec",0,1800,1800,"GasA","Ex","Y","SBrkr",1800,0,0,1800,0,0,2,0,2,1,"Ex",7,"Typ",0,"0","2Types","2007","0",2,702,"Po","Po","Y",288,136,0,0,0,0,"0","0","0",0,5,2009,"WD","Normal",239000
965,60,"RL",80,11316,"Pave","0","Reg","Lvl","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","2Story",7,5,2002,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",44,"Gd","TA","PConc","Fa","Po","Mn","BLQ",624,"Rec",0,193,817,"GasA","Ex","Y","SBrkr",824,1070,0,1894,1,0,2,1,4,1,"Gd",8,"Typ",1,"Fa","Basment","2002","0",2,510,"Po","Po","Y",0,40,0,0,0,0,"0","0","0",0,2,2010,"WD","Normal",214900
966,60,"RL",65,10237,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","RRAn","Norm","1Fam","2Story",6,5,2005,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Fa","Po","Mn","Rec",0,"Rec",0,783,783,"GasA","Ex","Y","SBrkr",783,701,0,1484,0,0,2,1,3,1,"Gd",8,"Typ",1,"Fa","2Types","2005","0",2,393,"Po","Po","Y",0,72,0,0,0,0,"0","0","0",0,7,2007,"New","Partial",178900
967,50,"RL",130,9600,"Pave","0","IR1","HLS","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin",5,7,1940,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","Gd","BrkTil","Gd","0","Mn","LwQ",428,"Rec",0,300,728,"GasA","Ex","Y","SBrkr",976,332,0,1308,1,0,1,1,2,1,"TA",7,"Min2",2,"Po","CarPort","1940","RFn",1,256,"Po","Po","Y",0,70,0,0,0,0,"0","0","0",0,6,2009,"WD","Normal",160000
968,20,"RL",70.0499583680267,7390,"Pave","0","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1955,1955,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",151,"TA","TA","CBlock","Gd","Po","Mn","0",902,"Rec",0,196,1098,"GasA","TA","Y","SBrkr",1098,0,0,1098,1,0,1,0,3,1,"TA",6,"Typ",0,"0","2Types","1955","RFn",1,260,"Po","Po","Y",0,0,0,0,0,0,"0","0","0",0,7,2008,"WD","Normal",135000
969,50,"RM",50,5925,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",3,6,1910,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","BrkTil","Gd","Po","Mn","Rec",0,"Rec",0,600,600,"Grav","Fa","N","SBrkr",600,368,0,968,0,0,1,0,2,1,"TA",6,"Typ",0,"0","0","1980","0",0,0,"0","0","Y",0,0,0,0,0,0,"0","GdPrv","0",0,5,2009,"WD","Abnorml",37900
970,190,"RL",75,10382,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","2fmCon","SLvl",6,5,1958,1958,"Hip","CompShg","HdBoard","HdBoard","BrkFace",105,"TA","Fa","CBlock","Gd","Po","Av","0",513,"Rec",0,75,588,"GasA","TA","Y","SBrkr",1095,0,0,1095,1,0,1,0,2,1,"TA",6,"Typ",0,"0","2Types","1958","Fin",1,264,"Po","Po","Y",0,0,0,0,0,0,"0","0","0",0,3,2006,"ConLD","Normal",140000
971,50,"RL",60,10800,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1.5Fin",4,4,1949,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,"TA","TA","CBlock","Gd","Po","Mn","Rec",0,"Rec",0,720,720,"GasA","TA","N","FuseA",720,472,0,1192,0,0,1,1,4,1,"TA",6,"Typ",0,"0","0","1980","0",0,0,"0","0","Y",0,0,0,0,0,0,"0","0","0",0,12,2006,"WD","Abnorml",135000
972,160,"RL",36,2268,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","Twnhs","2Story",7,5,2003,2004,"Gable","CompShg","VinylSd","Wd Shng","Stone",106,"Gd","TA","PConc","Fa","Po","Mn","BLQ",567,"Rec",0,197,764,"GasA","Ex","Y","SBrkr",764,862,0,1626,0,0,2,0,2,1,"Gd",6,"Typ",0,"0","Basment","2003","Fin",2,474,"Po","Po","Y",0,27,0,0,0,0,"0","0","0",0,7,2009,"WD","Normal",173000
973,120,"RL",55,7892,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","1Story",6,5,1979,1979,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Fa","Po","Mn","Rec",0,"Rec",0,918,918,"GasA","TA","Y","SBrkr",918,0,0,918,0,0,2,0,2,1,"TA",5,"Typ",1,"Po","2Types","1979","RFn",1,264,"Po","Po","Y",28,0,0,0,0,0,"0","0","0",0,4,2010,"WD","Normal",99500
974,20,"FV",95,11639,"Pave","0","Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5,2007,2008,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Fa","Po","Mn","Rec",0,"Rec",0,1428,1428,"GasA","Ex","Y","SBrkr",1428,0,0,1428,0,0,2,0,3,1,"Gd",6,"Typ",0,"0","2Types","2007","0",2,480,"Po","Po","Y",0,120,0,0,0,0,"0","0","0",0,12,2008,"New","Partial",182000
975,70,"RL",60,11414,"Pave","0","IR1","Lvl","AllPub","Corner","Gtl","BrkSide","RRAn","Feedr","1Fam","2Story",7,8,1910,1993,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","Gd","BrkTil","Fa","Po","Mn","Rec",0,"Rec",0,728,728,"GasA","TA","N","SBrkr",1136,883,0,2019,0,0,1,0,3,1,"Gd",8,"Typ",0,"0","CarPort","1997","RFn",2,532,"Po","Po","Y",509,135,0,0,0,0,"0","0","0",0,10,2009,"WD","Normal",167500
